40.28842,308.59698
40.29452,308.62272
40.30273,308.64902
40.3131,308.67673
40.32415,308.70545
40.33615,308.73448
40.34755,308.76593
40.3594,308.80048
40.37027,308.83698
40.37963,308.87642
40.39018,308.91788
40.40107,308.96162
40.41227,309.00933
40.42465,309.06227
40.43712,309.11917
40.44568,309.18045
40.4522,309.24372
40.45557,309.3101
40.45607,309.37852
40.45345,309.44675
40.44883,309.51183
40.44067,309.5745
40.43102,309.63478
40.4214,309.69343
40.41252,309.75028
40.40422,309.80598
40.3967,309.8623
40.39003,309.91852
40.38352,309.9767
40.37627,310.03747
40.36875,310.0975
40.362,310.15815
40.35318,310.21678
40.34488,310.27407
40.33695,310.32892
40.32842,310.38232
40.31992,310.43372
40.31077,310.48337
40.30332,310.53052
40.29723,310.57525
40.29382,310.62078
40.29117,310.66688
40.28842,310.71423
40.28508,310.76327
40.28058,310.81037
40.2747,310.85618
40.26753,310.89907
40.26072,310.94055
40.25417,310.98125
40.24747,311.02213
40.24097,311.0627
40.23415,311.10292
40.22847,311.14278
40.2222,311.18397
40.21325,311.2252
40.20283,311.26518
40.19065,311.3056
40.17587,311.34323
40.15962,311.37857
40.1413,311.41188
40.1229,311.4432
40.10372,311.47303
40.0836,311.50147
40.06228,311.5314
40.04077,311.56142
40.01943,311.58987
39.99797,311.61828
39.97433,311.64563
39.94932,311.67
39.92425,311.69325
39.90075,311.7147
39.87658,311.73608
39.85142,311.75743
39.82513,311.77842
39.79753,311.79928
39.76913,311.81875
39.74022,311.83742
39.70972,311.85578
39.678,311.87507
39.64423,311.89333
39.60937,311.91272
39.57217,311.93152
39.53357,311.95155
39.49257,311.96997
39.45148,311.98913
39.41057,312.01093
39.36797,312.03425
39.32308,312.05848
39.27582,312.08442
39.22747,312.1122
39.17808,312.14068
39.12657,312.16812
39.07647,312.20007
39.02798,312.23637
38.98432,312.27413
38.9448,312.31137
38.90855,312.34685
38.87363,312.37877
38.84155,312.41048
38.81232,312.44277
38.78537,312.4759
38.7608,312.50992
38.7386,312.54535
38.71853,312.58102
38.6963,312.61683
38.6735,312.65147
38.65325,312.68637
38.63488,312.72755
38.6129,312.76847
38.59163,312.8119
38.57208,312.85657
38.55625,312.90065
38.54387,312.94675
38.53375,312.99663
38.52748,313.05152
38.52172,313.1125
38.51493,313.1769
38.50807,313.24037
38.50588,313.30592
38.5065,313.36997
38.51235,313.42978
38.52483,313.48355
38.54288,313.53225
38.5651,313.57798
38.59305,313.6179
38.62532,313.65287
38.66092,313.6834
38.69968,313.70872
38.73875,313.73052
38.7773,313.74693
38.81427,313.75617
38.85022,313.75843
38.8865,313.75385
38.92193,313.74338
38.95828,313.72627
38.99682,313.70652
39.03573,313.68753
39.07508,313.66943
39.1142,313.65237
39.15175,313.63778
39.18973,313.6215
39.22878,313.60507
39.26807,313.59135
39.30555,313.58062
39.34497,313.57038
39.38308,313.56443
39.41933,313.56337
39.45437,313.563
39.48997,313.5675
39.52545,313.57372
39.55947,313.58525
39.591,313.60175
39.61988,313.62347
39.64647,313.64342
39.674,313.66442
39.70148,313.68648
39.72435,313.71042
39.75057,313.73307
39.77705,313.7578
39.8041,313.78352
39.83132,313.81143
39.85773,313.84078
39.88345,313.87138
39.90837,313.9074
39.9321,313.94298
39.95362,313.9814
39.97333,314.02033
39.99135,314.06078
40.00853,314.10077
40.0245,314.13995
40.03897,314.17748
40.05285,314.21403
40.06653,314.24948
40.08023,314.28685
40.09193,314.32432
40.10308,314.36157
40.11442,314.398
40.12433,314.43417
40.13458,314.47022
40.14335,314.50605
40.1514,314.54218
40.15677,314.57643
40.1626,314.60708
40.1692,314.63433
40.1773,314.66175
40.18653,314.6874
40.1958,314.71402
40.20552,314.7358
40.21438,314.75678
40.22225,314.78117
40.23005,314.80268
40.23693,314.82485
40.2434,314.84785
40.24918,314.87005
40.25652,314.89113
40.2636,314.9106
40.27037,314.92942
40.27643,314.94913
40.2815,314.969
40.28445,314.98537
40.286,315.0003
40.28747,315.01428
40.28802,315.02728
40.2886,315.03845
40.2895,315.04998
40.29007,315.06227
40.29523,315.07168
40.30257,315.08033
40.3105,315.08937
40.31767,315.09688
40.32137,315.10518
40.32345,315.11028
40.3263,315.11248
40.33093,315.11195
40.33647,315.10952
40.34305,315.10802
40.35042,315.10718
40.35853,315.10568
40.36778,315.1037
40.3781,315.10253
40.38913,315.10203
40.40003,315.10273
40.41127,315.10455
40.42222,315.10508
40.4331,315.10622
40.44387,315.1079
40.45395,315.10827
40.46393,315.10872
40.47402,315.11065
40.48332,315.11343
40.49143,315.11735
40.49862,315.12085
40.50563,315.1242
40.51345,315.12437
40.52323,315.12393
40.53462,315.12323
40.54708,315.12257
40.56053,315.1226
40.57573,315.12503
40.59218,315.12908
40.60907,315.13465
40.62488,315.1431
40.64,315.15222
40.65383,315.16443
40.667,315.17678
40.67905,315.1885
40.69082,315.19915
40.70203,315.20935
40.71347,315.22002
40.72435,315.23093
40.73482,315.24075
40.74638,315.24793
40.7591,315.25305
40.77418,315.25735
40.7904,315.26142
40.8087,315.26713
40.82775,315.27493
40.84558,315.28378
40.86255,315.29173
40.87615,315.29812
40.88987,315.30125
40.90437,315.3033
40.92095,315.3029
40.93885,315.30108
40.95695,315.29927
40.97652,315.29627
40.9971,315.29408
41.02048,315.29212
41.0454,315.29295
41.07078,315.29772
41.09472,315.30408
41.11642,315.31227
41.1356,315.32145
41.15382,315.33037
41.16992,315.33993
41.18583,315.34873
41.20245,315.35502
41.21903,315.36287
41.23498,315.36997
41.251,315.37533
41.26822,315.38015
41.28757,315.38523
41.30867,315.39005
41.33062,315.39418
41.3543,315.39823
41.37883,315.40337
41.40355,315.40988
41.42923,315.4173
41.45595,315.42688
41.48193,315.43877
41.5076,315.45258
41.53142,315.46867
41.55462,315.48455
41.57778,315.50005
41.59895,315.51477
41.61992,315.53023
41.63942,315.54997
41.6507,315.56787
41.656,315.58552
41.65953,315.60027
41.66427,315.61403
41.66853,315.62737
41.67587,315.63902
41.68233,315.6497
41.69088,315.65967
41.69835,315.67037
41.70543,315.68055
41.71248,315.68837
41.71963,315.6943
41.72918,315.70092
41.73938,315.70823
41.75008,315.71515
41.76072,315.72278
41.77375,315.7316
41.78658,315.74208
41.79942,315.75522
41.81243,315.769
41.82485,315.7843
41.83548,315.80037
41.84362,315.81657
41.84782,315.83315
41.85297,315.84757
41.85673,315.86022
41.85863,315.87145
41.85988,315.88008
41.86278,315.887
41.86682,315.89317
41.87315,315.89788
41.88108,315.90123
41.891,315.90625
41.9013,315.91312
41.91365,315.91943
41.92813,315.92782
41.94238,315.93952
41.95723,315.95268
41.97288,315.96947
41.98692,315.98905
41.99952,316.00818
42.01082,316.02587
42.02218,316.04188
42.03367,316.05757
42.04613,316.07223
42.06143,316.086
42.07733,316.10087
42.09618,316.11553
42.11598,316.13098
42.13703,316.1497
42.16013,316.17413
42.18505,316.20578
42.20927,316.24498
42.2334,316.29143
42.2552,316.34567
42.2725,316.40173
42.28222,316.46435
42.28335,316.52942
42.27732,316.59663
42.26558,316.66218
42.24973,316.72387
42.22753,316.78012
42.2027,316.829
42.177,316.87072
42.15228,316.90408
42.12858,316.93145
42.1088,316.95418
42.09393,316.97213
42.08283,316.98547
42.07688,316.9969
42.07553,317.01203
42.07458,317.03347
42.07577,317.05422
42.07853,317.07312
42.08033,317.10033
42.08008,317.13205
42.07992,317.16493
42.07873,317.20413
42.07037,317.24663
42.05547,317.2888
42.03287,317.32702
42.00958,317.35577
41.9841,317.37397
41.95812,317.3858
41.9339,317.39
41.91223,317.38887
41.89308,317.38642
41.87873,317.38008
41.87012,317.37142
41.8669,317.36455
41.8673,317.36193
41.86952,317.36555
41.87117,317.3761
41.86995,317.39407
41.86597,317.4167
41.8577,317.44095
41.84338,317.4635
41.8245,317.48387
41.80142,317.49735
41.7756,317.50777
41.74827,317.51182
41.72227,317.50618
41.70053,317.49413
41.68185,317.47742
41.66428,317.46262
41.64863,317.44812
41.6388,317.43097
41.63065,317.4156
41.62495,317.40307
41.62023,317.39245
41.61822,317.38382
41.61765,317.37825
41.61298,317.37442
41.5998,317.37277
41.58548,317.37495
41.57088,317.37572
41.55575,317.37847
41.53883,317.38222
41.51983,317.38325
41.49923,317.38078
41.47832,317.37603
41.45702,317.36968
41.4362,317.35863
41.41815,317.346
41.40207,317.33032
41.38325,317.31598
41.36162,317.2985
41.34162,317.27762
41.32343,317.2545
41.30737,317.23037
41.29323,317.20763
41.27985,317.18642
41.26828,317.1657
41.25958,317.14533
41.2522,317.1264
41.2459,317.10908
41.24157,317.09518
41.23678,317.08468
41.23093,317.07668
41.2246,317.06908
41.2162,317.06257
41.20753,317.05348
41.19847,317.04318
41.18965,317.02888
41.18192,317.01147
41.17602,316.99333
