29.42992,296.74118
29.44197,296.74798
29.45437,296.75505
29.46515,296.76192
29.47547,296.77082
29.48403,296.78133
29.4909,296.79132
29.4981,296.79948
29.50488,296.80678
29.51218,296.81305
29.51975,296.81882
29.52733,296.82253
29.53645,296.8264
29.5486,296.83168
29.56342,296.83897
29.57813,296.8481
29.5919,296.8583
29.60328,296.86873
29.61358,296.88025
29.6229,296.89148
29.63207,296.90192
29.64062,296.91033
29.64907,296.91665
29.65727,296.92225
29.66625,296.9269
29.6761,296.93317
29.6872,296.93978
29.69807,296.9478
29.7098,296.95665
29.72062,296.96598
29.7294,296.97297
29.73793,296.97905
29.74763,296.98387
29.75852,296.98908
29.77023,296.99587
29.78255,297.00458
29.79457,297.0122
29.80627,297.0199
29.81812,297.02647
29.83092,297.03493
29.84128,297.04333
29.85078,297.05062
29.86015,297.05782
29.87003,297.06587
29.87993,297.07365
29.88987,297.08107
29.90028,297.08943
29.90902,297.0963
29.91663,297.10302
29.92422,297.10947
29.9319,297.11712
29.93883,297.12365
29.94532,297.12837
29.95203,297.13293
29.95878,297.13567
29.96552,297.13805
29.97482,297.13945
29.98462,297.1413
29.99455,297.14448
30.00397,297.14745
30.01402,297.14993
30.02638,297.15343
30.03952,297.15688
30.05548,297.1621
30.07152,297.16733
30.0873,297.17563
30.10195,297.18293
30.1155,297.19078
30.12817,297.19765
30.14112,297.20338
30.15493,297.2119
30.16778,297.222
30.18112,297.2336
30.19227,297.24512
30.20183,297.25637
30.21177,297.26498
30.22118,297.27227
30.22997,297.27813
30.23938,297.28337
30.2477,297.28685
30.25665,297.29173
30.26648,297.29488
30.27863,297.29817
30.291,297.30102
30.30475,297.30595
30.31862,297.31097
30.33087,297.31777
30.34283,297.32458
30.35292,297.33005
30.36407,297.3344
30.375,297.33828
30.38835,297.34167
30.40325,297.34653
30.41678,297.35183
30.43182,297.35705
30.44867,297.36158
30.46525,297.3675
30.47978,297.3744
30.49472,297.38132
30.50923,297.39017
30.52273,297.39795
30.5361,297.40538
30.54897,297.4127
30.56255,297.41925
30.5777,297.42535
30.59368,297.43042
30.61015,297.43635
30.62637,297.4431
30.64295,297.4497
30.65883,297.45547
30.67355,297.46012
30.68565,297.46247
30.69708,297.46232
30.70727,297.46032
30.71747,297.45852
30.72833,297.45483
30.73967,297.45035
30.75192,297.44577
30.76507,297.44215
30.77903,297.44092
30.79228,297.43957
30.8042,297.4388
30.81532,297.4388
30.82638,297.43907
30.83802,297.44085
30.849,297.44443
30.85763,297.44767
30.86447,297.45017
30.87127,297.45168
30.87537,297.45322
30.8777,297.45322
30.88025,297.44927
30.88333,297.44367
30.88897,297.43542
30.89748,297.4265
30.90805,297.41748
30.9216,297.40797
30.936,297.40155
30.95052,297.39788
30.96383,297.39677
30.97673,297.39738
30.98667,297.39928
30.9942,297.40115
31.00097,297.40193
31.00765,297.40123
31.01388,297.40018
31.01925,297.39727
31.02397,297.39307
31.02968,297.3902
31.03372,297.38808
31.03633,297.38397
31.03987,297.37908
31.04465,297.37303
31.05012,297.36857
31.0543,297.36547
31.05843,297.3609
31.062,297.355
31.0653,297.34905
31.07052,297.34303
31.07532,297.33667
31.0814,297.3308
31.08707,297.32375
31.09387,297.31553
31.10197,297.30878
31.1107,297.30205
31.11868,297.29623
31.12628,297.29258
31.1331,297.29008
31.13905,297.28782
31.14223,297.28435
31.14317,297.28087
31.14343,297.2777
31.14295,297.27448
31.14443,297.27117
31.14368,297.26668
31.14212,297.25995
31.14173,297.25258
31.14205,297.24523
31.14222,297.23863
31.14153,297.23195
31.1409,297.2229
31.14088,297.2124
31.1435,297.20093
31.14783,297.19235
31.15295,297.18587
31.15755,297.17885
31.16192,297.172
31.16773,297.16713
31.17147,297.16243
31.17502,297.15822
31.17828,297.1541
31.18095,297.15112
31.18275,297.14742
31.18258,297.14407
31.1819,297.14122
31.17822,297.13918
31.17535,297.13532
31.17257,297.12833
31.17105,297.12072
31.16925,297.11135
31.16487,297.10062
31.1596,297.08953
31.15453,297.07812
31.1507,297.06625
31.14735,297.05443
31.1444,297.04148
31.14227,297.02688
31.14077,297.01212
31.14023,296.99453
31.14243,296.97488
31.14515,296.955
31.14778,296.93703
31.15153,296.9215
31.15433,296.90742
31.15533,296.89477
31.15572,296.88153
31.15565,296.86865
31.1565,296.8566
31.15785,296.84492
31.16043,296.83472
31.16305,296.82395
31.16677,296.81385
31.17168,296.80372
31.1748,296.79542
31.17677,296.78762
31.17923,296.78057
31.1813,296.7728
31.18308,296.76433
31.18567,296.75527
31.18768,296.74678
31.1895,296.73808
31.19333,296.72995
31.19447,296.72258
31.19565,296.71503
31.19847,296.70508
31.20275,296.69575
31.20687,296.68687
31.21253,296.67845
31.21608,296.67108
31.21813,296.6644
31.21938,296.65753
31.21978,296.65112
31.21992,296.64458
31.22062,296.63577
31.22105,296.62787
31.22362,296.6191
31.22963,296.61002
31.23675,296.60267
31.24305,296.59645
31.24777,296.59225
31.25103,296.58952
31.25368,296.58835
31.25413,296.58683
31.25533,296.58462
31.2574,296.58052
31.26103,296.57608
31.26505,296.57177
31.27012,296.56805
31.27735,296.5659
31.28538,296.5651
31.2943,296.56603
31.30398,296.56922
31.31153,296.57482
31.31593,296.58088
31.31785,296.58658
31.31723,296.59017
31.31763,296.59302
31.31833,296.5943
31.32158,296.59375
31.32642,296.59463
31.3318,296.59675
31.33882,296.59958
31.3472,296.60352
31.35725,296.61002
31.36617,296.62037
31.37328,296.63318
31.37825,296.64695
31.3811,296.66243
31.38205,296.6788
31.38147,296.69417
31.38015,296.7064
31.37868,296.71877
31.37763,296.72963
31.37617,296.74063
31.37503,296.75085
31.3735,296.76087
31.3715,296.77002
31.3688,296.77803
31.36503,296.78525
31.36238,296.79025
31.36147,296.79448
31.36177,296.79967
31.36073,296.80618
31.36133,296.81152
31.36252,296.81788
31.36442,296.82465
31.36595,296.83243
31.36762,296.84183
31.37115,296.85172
31.37478,296.86237
31.37852,296.87465
31.3816,296.88882
31.38383,296.9055
31.3846,296.92203
31.38452,296.93843
31.38438,296.95672
31.38148,296.97358
31.378,296.99037
31.37238,297.0064
31.36817,297.01903
31.3647,297.02903
31.36227,297.03735
31.3605,297.04553
31.35895,297.05317
31.35778,297.06113
31.35822,297.06867
31.3587,297.07535
31.36083,297.0816
31.36443,297.08737
31.37133,297.09445
31.38102,297.10238
31.39105,297.11402
31.40158,297.131
31.41065,297.15068
31.41763,297.17183
31.42355,297.1932
31.42927,297.21488
31.43337,297.23585
31.43728,297.25573
31.43885,297.27572
31.43913,297.29612
31.43823,297.3154
31.43753,297.33418
31.43628,297.3505
31.43502,297.36358
31.4338,297.37417
31.43467,297.38163
31.43762,297.38733
31.44078,297.39177
31.44582,297.3977
31.45168,297.40513
31.46035,297.41428
31.46927,297.42628
31.47705,297.44022
31.48592,297.45515
31.4947,297.46963
31.50293,297.48463
31.51053,297.49895
31.51858,297.51473
31.52628,297.53063
31.53118,297.54832
31.53343,297.56813
31.5344,297.58792
31.53427,297.60843
31.53185,297.62847
31.52798,297.64428
31.52193,297.65782
31.51552,297.66545
31.5099,297.67072
31.50678,297.67487
31.50508,297.67883
31.5068,297.68212
31.50972,297.68607
31.51303,297.6901
31.51827,297.69423
31.52245,297.70013
31.52808,297.70642
31.53278,297.71392
31.53763,297.72307
31.54315,297.73473
31.549,297.74698
31.5528,297.76027
31.55545,297.7749
31.55593,297.79028
31.55433,297.80495
31.55102,297.81963
31.54715,297.83375
31.54178,297.84588
31.53725,297.85823
31.53317,297.8704
31.52962,297.88013
